CompanyId,PersianYear,Return,Beta,DPR,Cash to total assets ratio,Current ratio,Quick Ratio,Debt to equity ratio,Equity Ratio,DuPont Ratio,Gross profit margin,Operating profit margin,Net profit margin,Return on assets,Return on equity,Return on investment,Sales growth rate,Current debt to total debt Ratio,Net working capital,Cost to sales ratio,Sale to current assets,Capital to sales ratio,Operating cash flow to sales,Cash flow returns to sales,Profit margin before interest and taxes,Net return on working capital
1461,1398,198.04,0.85,0.11,2.55,1.21,0.32,1.71,2.71,36.93,9.81,8.81,6.71,21.12,47.01,37.46,177.51,98.09,232685,1.6,2.84,3.72,3.72,5.9,9.01,173.77
1540,1398,441.87,1.25,0.9,4.85,1.46,1.14,1.51,2.51,39.91,47.04,40.52,29.03,34.15,88.21,33.25,62.24,98.39,1090222,5.59,1.1,11.75,11.75,-10.34,40.81,131.29
1576,1398,149.37,0.9,0.74,22.75,2.04,0.98,0.58,1.58,63.19,23.69,19.58,20.42,38.68,64.27,55.04,54.86,98.2,10302133,5.43,2.34,12.67,12.67,9,21.73,117.65
1584,1398,1071.55,0.98,0.91,9.48,1.15,0.53,4.5,5.5,18.18,11.42,3.77,2.65,5.27,21.9,13.57,32.97,95.6,139383,6.34,1.84,6.04,6.04,6.25,3.91,32.77
1631,1398,186.46,1.25,0.9,12.09,0.83,0.21,5.16,6.16,16.24,3.07,2.93,2.46,9.17,55.75,35.66,64.87,98.04,-4726104,0.67,5.05,1.01,1.01,4.71,3.47,-54.66
1632,1398,107.79,1.15,0,5.21,1.35,0.41,1.76,2.76,36.28,17.25,12.76,9.87,21.33,56.52,29.68,46.39,96.99,3336338,4.76,2.39,6.53,6.53,7.7,13.8,97.55
1635,1398,191.66,1.02,0.86,68.71,8.75,7.92,0.17,1.17,85.33,60.75,57.38,61.95,78.49,91.19,71.57,48.54,66.22,10193542,5.74,1.23,12.67,12.67,57.14,64.97,103.36
1636,1398,388.73,0.96,0.1,24.96,0.34,0.34,1.37,2.37,42.13,61.93,61.5,39.81,4.99,11.69,7.74,6.84,100,-6633001,0.43,0.59,35.63,35.63,24.76,64.92,-15.13
1710,1398,388.6,0.77,0,1.33,0.84,0.4,-24946.63,-24945.63,0,0.23,-4.68,-5.32,-15.67,-133.71,-54.1,36.01,96.26,-295675,5.04,3.46,4.7,4.7,4.23,-4.54,856.69
1732,1398,58.24,0.93,0.87,10.43,1.74,1.31,0.62,1.62,61.8,24.87,20.18,27.99,42.11,67.28,55.01,58.78,97.71,27970193,5.39,2.05,10.2,10.2,13.34,28.25,161.76
1786,1398,424.33,1.25,1.02,22.86,1.6,0.91,1.05,2.05,48.69,43.18,35.42,27.07,25.91,55.09,38.95,39.3,89.11,281020,7.62,1.21,22.03,22.03,48.71,36.93,100.13
1920,1398,22.64,-0.07,0.82,30.29,1,0.55,0.7,1.7,58.8,25.75,20.64,16.94,20.75,38.82,34.29,46.66,96.19,-56563,2.75,3.09,34.01,34.01,3.8,21.66,-549.33
1926,1398,143.56,0.97,0,38.35,1.27,0.98,2.94,3.94,25.4,18.2,11.58,13.96,22.11,75.61,64.44,72.76,99.67,40968635,8.88,1.26,1.23,1.23,30.76,14.63,102.13
1957,1398,97.87,1.32,1,73.62,3.18,2.5,0.4,1.4,71.63,28.81,27.96,33.16,73.73,100.15,81.52,85.49,95.19,10914832,0.86,2.09,6.02,6.02,37.73,33.16,126.68
1975,1398,141.71,0.95,0.96,21.78,2.96,2.39,0.46,1.46,68.32,27.35,40.24,38.66,60.81,84.82,82.08,61.1,98.71,64827299,6.66,1.58,3.89,3.89,30.03,41.78,95.04
12264,1398,159.85,0.97,0.93,5.78,2.58,1.99,0.46,1.46,68.36,38.34,41.3,43.48,47.53,63.54,52.77,54.51,99.14,1699299,3.62,1.07,20.14,20.14,24.97,45.18,85.42
12286,1398,620.56,1.14,0,18.58,2.13,0.48,0.77,1.77,56.52,63.39,52.45,42.67,27.05,54.85,35.99,11.5,97.8,4406786,10.17,0.62,19.45,19.45,43.95,55.04,66.85
12415,1398,1184.72,0.82,0.19,9.1,1.77,0.56,0.49,1.49,67.22,23.67,18.86,20.3,28.03,45,27.55,62.39,96.36,315208,4.98,1.77,43.96,43.96,7.4,24.04,101.58
12480,1398,262.26,1.2,1.43,22.52,1.8,0.57,1.19,2.19,45.72,19.2,19.11,14.87,32.28,71.77,37.87,48.44,96.15,1520477,1.8,2.07,4.68,4.68,5.94,20.18,74.82
12486,1398,525.39,0.53,0.95,8.15,1.81,1.24,0.93,1.93,51.83,34.67,29.58,36.69,49.54,95.72,47.62,65.97,97.61,7256381,6.17,1.24,9.94,9.94,5.86,43.03,126.19
12487,1398,82.33,1.04,0.57,21.49,2.58,1.21,0.47,1.47,68.15,23,25.93,23.09,33.65,50.29,33.07,30.03,99.73,13340706,1.08,1.57,26.39,26.39,6.65,23.78,71.27
12580,1398,1253.75,0.68,0.95,16.13,1.37,0.49,1.9,2.9,34.5,36.26,31.44,18.75,18.26,47.73,15.76,131.46,95.84,263338,4.82,0.88,23.52,23.52,-11.66,31.83,74.41
12605,1398,162.75,0.49,0.91,62.6,1.49,1.19,0.8,1.8,55.59,50.54,52.84,49.26,46.25,90.6,59.09,39.48,85.5,442466,6.08,1.43,17.02,17.02,50.8,54.58,340.7
12623,1398,138.74,1.3,0,6.4,0.98,0.24,1.91,2.91,34.31,23.78,22.47,18.29,14.85,46.07,15.49,57.25,34.52,-372262,2.28,3.27,28.2,28.2,18.2,23.05,-1481.1
12723,1398,102.02,1.17,1.28,10.44,1.92,1.61,0.67,1.67,59.8,35.75,34.84,38.73,43.82,65.54,58.83,14.15,96.36,28830796,0.98,1.25,18.93,18.93,18.03,39.08,102.65
12724,1398,88.16,1.13,0.93,15.79,2.07,1.66,0.51,1.51,66.25,59.07,61.08,60.22,43.53,67.58,56.4,46.09,92.95,12035216,2.32,1,28,28,18.56,61.76,158.07
12751,1398,160.23,0.78,0.38,44.84,2.36,1.81,0.43,1.43,69.88,22.45,20.04,18.99,26.93,39.6,31.07,51.98,99.96,759156,2.4,1.86,22.05,22.05,24.61,24.04,65.39
12927,1398,195.96,1.27,0.87,2.95,3.5,2.11,0.28,1.28,78.21,37.57,35.43,40.14,40.97,55.53,42.94,26.95,99,905283,2.26,1.19,15.31,15.31,15.83,41.24,84.54
12942,1398,74.2,0.34,0.1,1.71,1.25,0.32,3.04,4.04,24.73,49.04,48,37.4,9.77,39.43,11.72,2.39,26.84,1303610,1.03,0.99,42,42,13.8,48.85,173.79
13079,1398,693.64,0.96,0.94,5.16,1.34,0.5,0.89,1.89,52.78,14.74,10.44,18.19,24.61,53.32,31.31,48.25,63.19,120614,2.72,3.06,24.13,24.13,8.6,18.43,1555.94
13089,1398,921.76,0.88,3.29,3.69,1.06,0.26,2.57,3.57,27.99,32.49,23.13,12.84,18.97,72.73,18.3,59.09,92.98,103043,9.69,1.73,9.13,9.13,6.34,23.36,-4229.23
13126,1398,369.38,1.04,1.03,18.81,0.58,0.25,1.49,2.49,40.11,31.45,24.77,28.18,27.65,56.38,49.76,46.61,97.18,-394034,5.28,2.2,16.92,16.92,17.94,28.21,-204.92
13150,1398,446.64,1.02,0.97,5.98,1.13,0.62,2.37,3.37,29.69,13.62,8.62,6.03,17.8,52.65,33.21,64.12,95.6,141680,5.07,3.07,3.21,3.21,9.89,8.83,133.64
13214,1398,360.33,1.17,0.52,0.97,2.69,1.4,0.4,1.4,71.52,21.4,19.71,40.64,33.04,50.04,36.71,26.1,98.07,1687172,2.06,0.94,52.46,52.46,-17.63,44.63,88.71
13246,1398,259.7,0.92,0.69,0.84,0.99,0.28,1.34,2.34,42.69,21.07,16.11,20.25,32.09,83.3,48.88,58.4,81.36,-3504,4.14,3.02,7.38,7.38,10.27,22.02,-615.98
13308,1398,359.99,0.75,0.17,1.73,2.37,0.37,0.48,1.48,67.46,23.88,22.42,18.28,38.26,62.87,41.75,43.01,100,264798,1.67,2.52,8.67,8.67,11.1,22.48,95.75
13447,1398,458.59,1.18,0.4,41.34,3.47,1.92,0.3,1.3,76.71,52.64,46.33,100.76,52.88,74.42,53.84,62.55,94.7,3023966,8.36,0.56,70.97,70.97,8.3,109.5,112.03
13450,1398,68.72,1.24,0.12,2.45,1.73,1.56,0.08,1.08,92.71,22.56,20.09,15.48,1.41,1.51,1.5,27.99,99.87,1533235,2.47,0.71,932.88,932.88,77.07,20.76,24.63
13493,1398,548.1,1.03,6.07,1.84,1.21,0.41,1.28,2.28,43.9,25.33,17.2,23.57,19.97,48.47,22.07,57.37,35.68,67786,4.86,3.25,30.96,30.96,11.59,24.71,2086.51
13499,1398,384.62,0.9,0.7,2.24,1.75,0.63,0.85,1.85,53.92,21.46,18.63,27.44,35.46,71.43,43.53,41.09,59.19,374797,2.59,2.49,16.08,16.08,13.13,28.52,226.81
13531,1398,299.94,1.07,1.12,11.94,0.94,0.38,0.88,1.88,53.09,34.28,29.07,33.05,36.58,62.2,46.65,55.61,97.57,-59079,5.36,1.98,15.26,15.26,19.62,34.19,1705.26
13705,1398,943.02,1.15,0.26,13.68,1.63,0.34,0,2.09,47.94,40.36,29.99,23.04,30.48,63.13,0,93.03,0,0,10.45,0,0,0,0,30.43,0
13753,1398,896.88,1.08,0.2,5.61,2.01,1.25,0.49,1.49,67.18,42.74,29.6,22.38,13.01,19.7,16.31,24.49,98.56,377121,9.92,0.86,74.55,74.55,18.24,29.61,41.57
14154,1398,315.39,0.9,0.4,6.84,1.46,0.27,0.97,1.97,50.66,12.3,10.31,9.21,25.32,50.45,30.01,55.34,95.3,513125,1.97,3.45,10.63,10.63,4.04,10.59,118.45
14269,1398,722.16,0.68,0.5,9.13,1.05,0.48,0.41,1.41,70.68,29.26,26.56,28.55,29.42,41.01,33.73,57.29,98.94,10082,2.67,3,30.47,30.47,25.08,30.19,130590.94
14303,1398,266.69,1.2,0.66,1.41,1.25,0.48,0.63,1.63,61.34,22.39,14.88,25.72,23.26,37.38,27.31,40.85,60.43,106839,4.07,2.81,46.16,46.16,14.66,26.32,1129.17
14304,1398,450.75,1.15,0.47,2.26,11.02,10.39,1.9,2.9,34.47,42.64,38.53,43.91,5.4,16.04,5.64,1.52,7.13,5600076,4.11,0.24,204.78,204.78,48.68,52.78,12.07
14307,1398,288.36,0.67,2.91,8.02,1,0.38,0,4.07,24.58,18.04,5.67,5.65,25.5,98.07,0,73.94,0,0,16.13,0,0,0,0,6.77,0
14478,1398,6.26,-0.2,1,19.87,1.82,0.9,0.97,1.97,50.74,21.87,17.02,16.85,37.02,62.87,61.9,27.68,90.6,560499,4.82,2.65,6.06,6.06,11.83,17.83,71.6
14490,1398,480.95,0.71,0.78,4.93,1.48,0.33,1.33,2.33,42.92,15.88,13.5,10.91,27.27,59.98,29.41,78.99,97.86,5549743,2.38,2.48,5.65,5.65,2.6,13.5,90.7
14560,1398,150.12,-0.13,0.9,6.63,1.42,0.8,1.49,2.49,40.24,35.72,28.62,24.97,35.63,89.12,33.7,63.21,98.92,2260702,7.13,1.33,9.87,9.87,6.9,32.68,131.53
1,1399,64.02,0.46,0.98,4.64,0.86,0.16,2.05,3.05,32.82,20.47,13.81,14.89,15.86,46.38,22.03,34.4,56.48,-93195,3.8,2.94,17.53,17.53,8.01,15.92,-410.11
2,1399,195.16,0.46,0.65,43.9,4.12,3.56,0.3,1.3,76.85,57.88,54.25,58.66,76.63,107.13,65.9,117.99,69.57,987008,3.63,1.42,9.98,9.98,34.52,58.68,183.83
3,1399,261.36,1.28,0.69,52.44,3.44,2.68,0.25,1.25,80.2,63.57,63.21,65.47,78.5,95.36,69.7,166.56,99.68,147176175,0.36,1.26,21.26,21.26,58.82,71.03,181.54
4,1399,197.9,1.35,0.68,8.05,2.03,1.41,0.39,1.39,71.88,48.09,45.84,43.91,51.61,77.8,53.88,169.92,84.66,83423313,4.34,1.96,23.07,23.07,26.91,49.13,277.8
6,1399,72.16,0.67,0.92,7.49,2.21,0.89,0.84,1.84,54.49,85.13,-18.36,117.97,4.79,6.92,8.03,-90.92,92.87,1466866,103.48,0.04,1081.73,1081.73,175.07,117.97,7.17
9,1399,63.4,0.52,0.8,1.74,2.48,2.28,0.36,1.36,73.44,71.8,68.65,70.71,68.91,94.14,63.84,84.37,94.38,980178,4.21,1.14,10.85,10.85,56.86,82.36,186.68
10,1399,375.82,1.16,0,9.63,3.89,2.61,0.19,1.19,84.12,67.05,69.84,182.53,67.54,77.77,52.76,226.08,99.67,12892594,13.89,0.43,135.48,135.48,29.13,183.67,119.95
11,1399,8.5,0.38,0.1,46.88,1.64,1.45,0.87,1.87,53.52,39.8,24.22,38.12,30.82,50.61,32.2,69.94,97.35,264562,15.58,0.82,39.88,39.88,12.34,45.82,99.46
14,1399,-20.62,0.17,0,79.05,27.1,26.31,0.03,1.03,96.86,24.66,31.34,57.81,12.61,13.06,13.19,206.45,72.28,1018949,9.31,0.36,213.77,213.77,41.12,61.18,20.79
15,1399,416,0.32,0.12,1.47,12.03,8.36,0.06,1.06,94.25,40.15,27.12,295.08,97.63,104.44,70.89,180.04,92.22,779930,10.6,0.36,113.43,113.43,-26.11,299.79,192.02
27,1399,303.66,0.59,0,5.99,0.79,0.38,5.15,6.15,16.25,17.69,4.28,0.15,0.32,1.89,0.51,38.4,92.95,-1064011,13.14,3.26,10.46,10.46,5.91,4.24,-1.74
28,1399,44.08,0.21,0.75,3.36,0.95,0.34,2.1,3.1,32.24,9.52,5.77,4.2,13.38,38.68,23.1,44.99,95.07,-167995,3.74,4.48,6.27,6.27,5.3,6.09,2035.48
29,1399,41.67,0.33,0.66,5.73,1.14,0.52,0.81,1.81,55.31,10.29,5.59,3.76,7.93,15.83,9.7,39.4,98.1,153091,4.63,3.36,28.94,28.94,9.02,5.68,104.52
30,1399,41.03,0.36,0.12,12.18,1.28,0.79,1.33,2.33,42.92,17.06,9.81,14.36,10.37,24.48,10.58,31.36,93.04,333990,9.94,0.91,33.3,33.3,-6,24.4,97.16
31,1399,-25.63,0.26,0.78,4.71,1.27,0.18,0.78,1.78,56.21,14.39,9.52,7.17,12.4,25.5,12.92,48.02,91.85,379793,4.52,2.37,37.18,37.18,1.41,9.69,86.1
35,1399,42.33,0.52,0.22,10.29,1.4,0.84,0.6,1.6,62.35,18.79,6.42,18.01,26.36,42.49,30.53,20.45,95.58,320719,12.13,2.5,26.94,26.94,9.45,18.76,176.78
38,1399,-47.73,0.56,0.47,3.52,3.81,2.17,0.1,1.1,90.94,21.87,16.12,13.46,8.46,9.3,8.61,63.24,70.45,1060143,4.98,2.48,125.67,125.67,3.66,16.45,62.99
52,1399,168.68,0.69,1,4.89,1.3,0.26,1.79,2.79,35.87,15.82,13.83,12.09,33.56,87.9,69.31,14.99,94,341237,1.97,3.47,3.85,3.85,7.92,15.4,154.98
54,1399,-3.55,0.39,0,2.94,1.35,0.24,2.47,3.47,28.85,8.9,3.54,3.68,8.76,25.84,16.11,54.19,95.47,371702,5.43,2.05,11.25,11.25,-1.14,5.54,31.32
55,1399,90.87,0.33,0.76,33.46,1.73,0.66,0.85,1.85,54.02,13.56,12.13,13.91,23.15,39.15,25.33,34.23,98.62,551682,1.88,1.92,13.18,13.18,-8.76,17.38,58.99
56,1399,8.5,0.54,0.1,3.33,1.41,0.78,0.39,1.39,71.92,33.08,26.25,19.05,12.16,15.94,12.49,56.53,94.91,1476869,6.89,1.5,86.93,86.93,24.06,27.87,92.96
61,1399,213.11,0.16,0.1,12.55,1.25,0.97,3.36,4.36,22.92,20.86,11.59,10.6,22.1,103.43,34.37,91.62,99.81,1024176,9.56,1.54,2.58,2.58,-2.72,14.08,127.79
62,1399,85.48,0.41,0.99,5.23,1.02,0.36,4.5,5.5,18.19,34.65,13.71,7.84,14.82,99.37,20.26,73.18,88.13,117953,21.05,2.18,3.09,3.09,2.9,13.99,-274.91
73,1399,146.42,0.05,0,7.41,1.42,0.45,1.34,2.34,42.81,21.75,-6.63,-7.19,-3.59,-7.69,-6.65,-24.95,93.29,93443,21.7,0.64,62.56,62.56,-5.57,-4.48,-14.91
94,1399,189.9,0.34,0.11,9.93,3.13,0.84,0.15,1.15,86.93,27.84,19.05,27.76,10.48,11.63,9.87,211.14,93.48,564073,8.68,0.89,244.79,244.79,-50.46,30.64,40.66
96,1399,65.75,0.09,0.03,19.88,1.41,0.83,1.52,2.52,39.67,22.05,17.36,14.48,24.25,93.38,32.61,106.86,72.78,314808,4.06,2.04,11.37,11.37,8.03,17.54,230.06
107,1399,127.54,0.85,NULL,30.18,1.2,0.59,1.34,2.34,42.68,31.31,29.79,24.83,37.73,97.4,38.4,65.48,90.39,3161796,5.84,1.98,6.69,6.69,25.46,31.31,990.27
108,1399,133.47,1,0.18,16.5,1.54,0.55,0.92,1.92,52.04,25.03,21.87,27.38,39.04,79.13,32,51.34,96.71,14471852,3.95,1.47,4.26,4.26,-1.11,31.52,174.25
112,1399,59.64,0.49,0.49,30.14,0.83,0.35,0.77,1.77,56.41,63.5,60.25,60.61,52.28,85.43,53.55,36.43,88.56,-380919,3.37,2.11,10.6,10.6,55.9,72.73,572.01
115,1399,504.08,0.21,0.56,12.92,5.07,3.36,0.2,1.2,83.62,34.93,31.47,30.4,47.94,58.38,46.35,58.25,72.55,439149,13.08,2.23,12.58,12.58,19.65,32.2,111
116,1399,90.71,0.85,0.92,28.57,4.82,3.86,0.26,1.26,79.37,64.09,62.25,65.41,64.06,81.29,65.71,97.4,83.13,39613629,18.59,1.03,11.6,11.6,27.65,65.47,105.1
118,1399,118.08,1.21,0.87,50.46,2.41,1.46,0.74,1.74,57.6,32.46,31.76,30.71,56.06,102.91,69.66,65.67,84.93,38892583,2.77,1.68,7.23,7.23,29.6,36.15,129.57
119,1399,373.38,0.6,0.78,19.74,0.81,0.37,0.1,1.1,90.54,15.57,7.79,6.7,2.78,3.22,1.66,55.08,94.3,-224104,4.38,3.2,20.07,20.07,16.24,9.45,-163.04
120,1399,54.08,0.76,0.6,46.84,2.04,1.31,0.53,1.53,65.21,47.68,42.96,45.44,40.73,64.25,43.61,16.4,83.42,737631,7.27,1.37,25.23,25.23,48.95,53.1,162.61
129,1399,114.73,0.11,0,15.39,1.55,0.78,1.45,2.45,40.8,14.75,-0.37,0.65,0.4,1.3,0.8,50.98,92.49,342413,10.5,0.66,25.04,25.04,-5.87,2.06,2.1
131,1399,145.66,0.56,0.71,1.37,1.89,1.39,0.91,1.91,52.33,35.47,26.97,49.71,21.98,40.68,24.06,59.51,96.86,3400228,7.82,0.45,70.34,70.34,-19.31,64.36,52.37
132,1399,-29.74,0.54,0.94,2.47,1.49,0.89,1.9,2.9,34.47,50.99,47.74,34.32,34.13,93.51,32.73,54.62,98.96,2753652,4.17,0.79,9.14,9.14,-18.4,47.73,100.77
133,1399,45.69,0.32,0.81,6.98,1.35,0.7,2.08,3.08,32.49,37.11,30.74,28.72,16.54,39.73,17.07,34.34,96.85,1166246,6.82,0.54,23.86,23.86,-38.2,43.56,55.43
134,1399,13.66,0.54,0.94,1.54,1.45,0.87,1.87,2.87,34.79,51.08,47.78,37.75,32.29,90.28,31.72,60.01,98.27,3173775,3.48,0.73,11.88,11.88,-3.81,53.58,106.99
135,1399,78.42,0.2,0,11.73,5.49,4.03,0.19,1.19,84.29,32.13,23.07,114.12,51.73,66.1,47.48,47.66,92.5,2978896,7.56,0.48,38.31,38.31,-96.35,123.37,91.97
137,1399,88.21,0.36,0.7,1.55,1.66,1.13,1.19,2.19,45.75,46.67,35.25,35.93,21,45.92,25.91,21.51,96.83,2006785,10.39,0.63,23.41,23.41,-18.84,50.78,62.89
139,1399,24.66,0.49,0.03,9.47,1.74,1.25,1.02,2.02,49.56,33.58,23.57,17.99,8.72,16.57,8.28,-6.48,99.01,1846878,9.57,0.5,25.11,25.11,-26.61,37.18,21.8
141,1399,18.48,0.29,0.87,2.34,1.65,0.89,0.98,1.98,50.38,56.37,53.47,39.64,34.13,64.71,29.32,81.45,96.24,1209978,3.01,0.81,36.81,36.81,-18.76,53.6,122.16
143,1399,65.67,0.4,1,1,1.87,1.45,1.1,2.1,47.54,52.5,47.67,80.59,46.49,80.15,55.87,470.73,95.3,3972343,4.72,0.51,12.14,12.14,-16.86,94.49,86.35
145,1399,-7.06,0.49,0,3.31,1.56,0.96,0.73,1.73,57.87,46.64,41.24,27.62,16.71,29.28,14.97,16.34,95.72,2080828,5.33,0.74,31.43,31.43,7.16,42.19,59.63
146,1399,12.41,0.33,0.3,3.53,1.31,0.61,1.29,2.29,43.63,54.73,48.43,28.39,18.16,42.75,20.65,20,70.96,877807,7.8,1.12,19.37,19.37,32.45,44.04,124.55
147,1399,-3.41,0.61,0.91,2.41,1.71,1.11,1.05,2.05,48.79,48.83,48.27,38.56,25.95,52.8,26.69,18.8,99.62,5539177,1.59,0.66,25,25,6.67,56.7,72.86
151,1399,30.65,0.46,0.39,5.65,1.8,0.9,1.13,2.13,46.97,51.75,47.7,38.24,42,90.46,44.16,33.25,98.96,4799490,3.89,0.96,4.33,4.33,13.69,49.53,99.91
152,1399,-39.34,0.7,0,3.15,1.79,1.24,2.24,3.24,30.83,36.76,29.33,10.29,7.26,27.67,8.1,43.29,55.99,2433615,5.16,0.91,49.8,49.8,13.4,32.61,26.13
155,1399,68.5,0.43,0.98,4.45,1.24,0.67,2.89,3.89,25.71,42.81,40.19,23.63,21,71.46,18.98,45.93,96.26,2928661,3.41,0.76,6.49,6.49,-23.81,40.43,110.58
156,1399,93.47,0.59,0.93,18.65,2.32,0.89,0.65,1.65,60.7,55.59,52.86,49.29,64.95,116.24,71.48,105.09,93.53,3512409,4.58,1.18,9.81,9.81,21.14,53.57,147.14
157,1399,60.77,0.34,0.94,2.26,1.9,0.48,0.98,1.98,50.49,50.82,46.58,32.94,34.19,82.4,38.56,40.54,89.99,1056093,4.89,1.1,10.45,10.45,31.9,43.82,107.75
159,1399,109.42,0.11,0.13,3.52,1.04,0.38,3.44,4.44,22.54,40.77,29.78,6.62,2.71,11.13,4.12,38.97,98.2,131372,13.36,0.46,44.01,44.01,-41.05,31.35,79.98
168,1399,86.07,0.44,0.7,9.01,1.57,0.66,1.92,2.92,34.2,25.39,17.77,25.77,48.91,118.74,67.97,119.76,73.42,1108070,3.61,1.96,4.19,4.19,21.16,27.94,180.83
169,1399,103.57,0.15,0.92,19.35,1.57,0.81,0.84,1.84,54.41,27.12,24.58,19.69,39.28,67.35,58.23,29.06,94.11,490547,3.44,2.51,13.92,13.92,26.35,23.29,150.6
175,1399,318.44,0.66,0.11,10.46,1.88,0.26,0.32,1.32,75.79,37.23,35.25,31.43,33.25,48.31,23.47,97,69.09,2625117,2.31,2.01,87.79,87.79,4.7,35.51,220.14
178,1399,89.24,0.9,0.93,5.14,1.31,0.37,1.95,2.95,33.94,21.69,19.12,19.79,32.02,89.51,38.77,99.55,91.25,5388167,2.73,1.49,7.51,7.51,-3.19,25.04,180.19
179,1399,144.85,0.58,0.91,4.92,1.99,0.31,0.87,1.87,53.34,34.45,35.9,30.64,46.77,93.72,46.18,88.08,90.72,2542180,2.5,1.4,12.62,12.62,3.05,36.36,119.91
180,1399,71.47,0.38,0.71,14.18,1.47,0.65,1.85,2.85,35.09,30.43,28.55,24.68,32.62,93.91,35.99,83.21,90.14,3695034,2.37,1.14,3.89,3.89,4.09,31.28,130.06
182,1399,61.08,0.37,0.91,28.24,2.46,1.4,0.43,1.43,69.88,50.23,44.47,50.45,61.14,82.87,67.09,54.81,96.82,-962439,4.47,1.34,16.13,16.13,40.85,51.13,-137.8
186,1399,12.01,0.36,0,1.44,1.03,0.77,3.81,4.81,20.8,11.45,2.21,2.15,5.37,25.39,14.13,40.67,87.23,71368,8.74,2.99,12.71,12.71,0.94,2.31,-169.31
187,1399,193.02,0.35,0.19,5.79,3.73,2.13,0.36,1.36,73.7,21.29,18.68,49.87,75.64,111.4,67.54,62.44,98.42,520781,3.38,1.12,19.18,19.18,5.33,52.06,117.52
192,1399,259.42,0.15,0.25,15.15,1.76,0.63,0.99,1.99,50.23,29.47,21.73,20.05,25.66,60.61,33.36,59.85,83.49,501807,7.81,1.49,8.69,8.69,10.29,23.67,99.6
193,1399,-61.19,0.45,0.34,17.36,0.26,0.09,4.62,5.62,17.79,43.94,38.5,30.4,12.95,64.06,15.06,84.62,60.22,-3078886,5.48,2.33,17.71,17.71,72.45,35.01,-40
196,1399,97.28,0.3,0,0.71,1.27,0.84,7.16,8.16,12.25,11.79,5.86,3.59,7.3,41.55,18.46,69.49,79.44,143003,7.25,2.06,16.78,16.78,8.11,8.05,32.1
200,1399,5.09,0.22,0.92,13.93,1.17,0.31,1.95,2.95,33.94,34.91,30.4,26.27,27.29,72.65,32.73,57.77,97.33,733650,6.31,1.01,15.95,15.95,8.36,32.97,159.23
202,1399,73.73,0.64,0,10.82,3.25,1.81,0.16,1.16,86.17,54.67,52.51,51.12,34.52,41.6,26.03,91.08,99.84,1542292,2.16,1.04,55.25,55.25,19.89,52.38,103.47
204,1399,108.27,0.44,0.16,32.06,2.81,1.65,0.39,1.39,71.96,45.46,40.68,38.7,42.25,61.23,43.08,42.9,75.64,974350,4.78,1.47,20.16,20.16,30.4,44.5,96.57
208,1399,81.36,-0.02,0.87,7.42,1.68,0.81,1.02,2.02,49.49,24.59,19.09,17.93,20.91,45.83,29.51,89.09,90.37,450843,8.75,1.26,17.83,17.83,13.58,21.47,92.61
210,1399,-17.74,0.6,NULL,7.98,0.7,0.41,4.32,5.32,18.8,31.98,27.31,30,11.5,56.73,9.33,136.71,36.06,-760360,2.66,1.35,62.6,62.6,21.92,34.53,-446.9
211,1399,128.57,0.18,0.94,12.15,1.83,1.06,1.22,2.22,44.95,25.55,25.44,22.15,30.56,76.71,45.33,77.41,91.54,1191962,2.7,1.37,11.17,11.17,7.25,26.11,85.28
212,1399,286.68,0.42,0.58,14.67,2.19,0.88,0.61,1.61,62.22,43.34,41.51,47.08,64.39,112.33,70.74,101.87,84.45,2109322,3.61,1.48,9.26,9.26,23.62,48.92,202.71
213,1399,237.94,0.32,0.1,4.19,1.15,0.59,0.73,1.73,57.82,44.04,40.58,33.94,40.07,75.61,44.23,94.18,91.54,111132,3.57,2.13,15.79,15.79,40.18,40.6,860.8
215,1399,-29.45,0.83,0,20.81,1.17,0.75,1.11,2.11,47.48,40.12,31.96,34.92,22.68,52.35,25.67,71.74,81.44,968033,3.43,1.17,22.06,22.06,25.46,43.18,-13846.2
218,1399,196.35,0.57,0.92,19.35,1.67,0.45,0.48,1.48,67.55,34.21,28.38,32.23,42.49,68.82,47.93,66.5,73.13,640949,7.52,2.86,24.2,24.2,31.48,36.17,274.15
223,1399,175.68,0.46,0.95,32.89,1.61,0.64,0.85,1.85,54.11,34.04,30.14,27.52,35.42,62.93,50.11,58.45,94.32,586924,3.9,1.62,20.01,20.01,36.59,33.21,125.4
224,1399,186.52,0.2,0.98,23.88,1.61,0.54,0.73,1.73,57.96,45.19,28.42,31.03,36.51,60.14,40.18,43.53,89.63,521664,16.32,1.74,20.87,20.87,26.28,35.35,149.25
226,1399,181.03,0.66,0.94,37.6,4.65,2.36,0.24,1.24,80.46,51.4,50.86,59.43,76.69,96.09,70.28,93.03,89.63,2754929,1.96,1.24,16.11,16.11,44.49,64.23,128.25
228,1399,148.56,0.25,0.94,26.73,2.28,0.97,0.33,1.33,75.45,40.43,33.9,74.1,78.89,120.35,80.24,58.75,93.28,595942,7.04,1.69,13.95,13.95,33.6,78.31,303.55
229,1399,96.69,0.5,0.93,46.57,1.85,1.13,0.68,1.68,59.37,54.33,44.41,41.66,51.03,85.5,45.88,76.47,95.48,1535525,12.42,1.3,18.71,18.71,37.12,47.1,182.78
